predicted_labels	true_labels	lil_interpretations	gil_interpretations
27	17	[('ha ha', -0.3492094371467829)]	"[""I'm not worthy to watch this haha"", ""I'd pause and say yes...? Haha""]"
27	1	[('that proves', -0.3267461881041527), ('whatever that proves', -0.34548208117485046)]	['Expected that. Thanks for your valuable feedback', 'That sounds really helpful, thanks so much']
27	27	[('believe you', -0.2728631868958473), ('to negotiate', -0.29042426869273186)]	['What the fuck are you talking about', 'damn it, you beat me to it']
0	8	[('anyway ##s', -0.27369749918580055), ('. clemson', -0.28094856441020966), ('vs . clemson', -0.2848856449127197), ('the championship', -0.29137393087148666), ('in the championship', -0.3058352544903755)]	['This sounds like a great idea!', 'That sounds really helpful, thanks so much']
0	13	[('the whole time', -0.24860861711204052), ('clapping the whole time', -0.26287996023893356)]	['Cuddling. Lots of cuddling', 'Those ears...those horrible ears']
0	0	[('goes well', -0.25232386216521263), ('of you', -0.2610466964542866), ('a good choice', -0.278891708701849), ('all goes well', -0.2812652662396431), ('proud of you', -0.2851703520864248)]	"[""That sounds really cool! I'll be there"", ""I'm also happy you're still here!!""]"
27	4	[('as well', -0.21348063088953495)]	['That was so disgusting. VWP', 'Expected that. Thanks for your valuable feedback']
0	18	[('10 min ##s', -0.37057726830244064), ('pea - sized', -0.38616329431533813), ('some distant rumbling ##s', -0.39255359396338463), ('pea - sized hail', -0.4074244536459446)]	['Happy New Year to you, too!', 'such a cute boy!']
0	0	[('we ', -0.3517119288444519), ('##dro ##us', -0.3788568153977394), ('quiet time', -0.3841249868273735), ('nap ##ping', -0.39002634212374687), ('18 months', -0.39656591042876244)]	"[""he's an awesome bro"", 'Expected that. Thanks for your valuable feedback']"
0	17	"[('made it', -0.134282898157835), ('this guy', -0.14968206733465195), ('the bet', -0.15011565759778023), ('on the bet', -0.15423476323485374), ('on the bet ""', -0.17142435908317566)]"	"['Wow, thanks! Now i am rich again!', ""Thanks, that's what I was looking for!""]"
27	4	"[('re correct', -0.3327654302120209), ('are correct', -0.3414727505296469), (""' re correct"", -0.3498486578464508), ('they are correct', -0.35434760246425867), ('yet they are correct', -0.3620586865581572)]"	['Expected that. Thanks for your valuable feedback', 'That was informative. Thank you']
27	27	[('feel otherwise', -0.2428160198032856), ('your bow', -0.26420485973358154), ('speak now', -0.2688765972852707), ('you feel otherwise', -0.2811559811234474), ('hold your bow', -0.2847542129456997)]	['Feel you pain. Stay strong', 'Expected that. Thanks for your valuable feedback']
27	27	[('to see', -0.24402188137173653), ('move on', -0.2461489401757717), ('nothing to see', -0.25889050029218197), ('we better move on', -0.27400648640468717)]	['Expected that. Thanks for your valuable feedback', 'Yikes. Be careful out there']
27	20	[('from sh', -0.2528695799410343), ('the bad guy', -0.25475001335144043), ('him succeed', -0.25505730509757996), ('see him succeed', -0.2601667130365968), ('his last name', -0.2608360657468438)]	['Cuddling. Lots of cuddling', 'Expected that. Thanks for your valuable feedback']
18	18	[('the user ##name', -0.3119138479232788), ('love the user ##name', -0.3183125851210207)]	"[""That sounds really cool! I'll be there"", 'I love his reaction. ""That was amazing""']"
0	4	[('##og ##ies', -0.4338933676481247), ('per ##og ##ies', -0.4556768722832203), ('produced per ##og ##ies', -0.47393129765987396)]	"['I love his reaction. ""That was amazing""', ""he's an awesome bro""]"
15	15	[('##hei ##sm', -0.661303449422121), ('the representative', -0.6920868251472712), ('at ##hei ##sm', -0.7018380928784609), ('of at ##hei ##sm', -0.7172997230663896)]	"[""I'm also happy you're still here!!"", 'Thank you for your service']"
27	27	[('do it with', -0.2865500170737505), ('would yours be', -0.28760751988738775), ('a  cheat list', -0.28889148123562336), ('to do it with', -0.29321988858282566)]	['bruh, in what way', 'And who would you vote for, exactly']
27	27	[('about it', -0.346433287486434), ('is chicks then', -0.3629173319786787)]	['bruh, in what way', 'And who would you vote for, exactly']
27	27	[('beside him', -0.3385488986968994), ('on him', -0.3433227464556694), ('was on him', -0.356484729796648), ('the ni ##m ##rod', -0.3602056708186865)]	['Wow, that was insane', 'Damn, that was dirty']
6	9	[('s up -LSB- name', -0.1238764338195324)]	['bruh, in what way', 'That was so disgusting. VWP']
27	9	[('90 ##df savage', -0.28156684897840023), ('for 90 ##df savage', -0.29773396346718073)]	['Those ears...those horrible ears', '[NAME]. Who hurt you?']
7	2	[('post my', -0.30109089612960815)]	['bruh, in what way', 'What the fuck are you talking about']
0	18	[('like your', -0.21911291778087616), ('i like your', -0.23340481519699097)]	['Cuddling. Lots of cuddling', 'So, so good']
7	7	[('off ##end', -0.0944877415895462), ('a result', -0.09778600931167603), ('a filter', -0.10579057410359383), ('i off ##end', -0.11401442438364029), ('been asked', -0.11697784624993801)]	['This is a joke, right...?', 'bruh, in what way']
27	27	[('-LSB- name', -0.1162460707128048), ('my day', -0.12296575121581554), ('through my day', -0.13314539287239313)]	['That was so disgusting. VWP', 'Those ears...those horrible ears']
27	8	[('of the', -0.37207064032554626), ('the rest', -0.3797839879989624)]	['Expected that. Thanks for your valuable feedback', 'If you enjoyed it, go for it']
27	20	[('that ', -0.15513844788074493), ('about it', -0.17210840433835983), ('i did', -0.1767507679760456), ('s about it', -0.18576806411147118), ('than i did', -0.19072364456951618)]	['Thank you. I appreciate it', 'I know. I get that a lot']
3	2	[('see that face', -0.04138275980949402), ('betrayed her', -0.044282615184783936), ('that face', -0.0551677942276001), ('that howl', -0.056526318192481995)]	['damn it, you beat me to it', 'What a waste of money and time']
27	27	[('rape cases', -0.47618555650115013), ('how many', -0.47823450714349747), ('can commit', -0.48206998594105244), ('how many places', -0.4897406231611967), ('women can commit', -0.4907444417476654)]	['bruh, in what way', 'And who would you vote for, exactly']
7	6	[('the idea', -0.14784646034240723), ('as possible', -0.15037403255701065), ('this protest', -0.15505068749189377), ('as much', -0.16285017132759094), ('incredibly important', -0.16319269686937332)]	['What the fuck are you talking about', 'bruh, in what way']
27	27	[('a new jersey', -0.31015197932720184), ('on the', -0.3148134648799896), ('his name', -0.31536149233579636), ('his name on the', -0.33397013135254383)]	['Expected that. Thanks for your valuable feedback', 'Cuddling. Lots of cuddling']
0	3	[('my basement', -0.1527107134461403), ('the same', -0.16014549136161804), ('in my basement', -0.16652721166610718), ('do the same', -0.17694716155529022), ('my mom', -0.17766021192073822)]	"[""That sounds really cool! I'll be there"", ""Genius. I'm so doing this""]"
27	27	[('he is', -0.30738783441483974)]	"['damn it, you beat me to it', ""She's a bloody sociopath""]"
0	0	[('far away', -0.1557738296687603), ('to watch', -0.1628410369157791), ('from far away', -0.16421621665358543), ('no personal involvement whatsoever', -0.1977501828223467)]	['Expected that. Thanks for your valuable feedback', 'That sounds really helpful, thanks so much']
27	1	[('in miracles', -0.30047252774238586), ('believing in miracles', -0.3195964600890875)]	['If you enjoyed it, go for it', 'Happy New Year to you, too!']
27	11	[('optics logo', -0.15859944745898247), ('this year', -0.1739667560905218), ('the 2 greens', -0.17860733345150948), ('the 2 greens look', -0.19218972884118557)]	['damn it, you beat me to it', 'What a waste of money and time']
27	0	[('# lets ##talk', -0.4065997451543808), ('# bell ##lets ##talk', -0.42399581521749496)]	"[""No it hasn't"", 'damn it, you beat me to it']"
27	10	[('in the', -0.12892650067806244)]	['Wow, that was insane', 'Yeah, this seems weird to me, too']
27	22	[('we all', -0.26750772818922997), ('did this', -0.27560508996248245), ('no big deal', -0.27756115794181824), ('was no big deal', -0.2890097531490028)]	"['damn it, you beat me to it', ""Speak for yourself. YOU don't care""]"
27	27	[('a sick bari', -0.31813045032322407)]	"[""She's a bloody sociopath"", 'Those ears...those horrible ears']"
15	15	[('voice my', -0.552544217556715), ('a place', -0.5568147599697113), ('thank you', -0.5738007314503193), ('can voice my', -0.588807612657547), ('to thank you', -0.5960138496011496)]	"[""I'm also happy you're still here!!"", ""That sounds really cool! I'll be there""]"
27	19	[('the legal ways', -0.3999928254634142)]	"[""Speak for yourself. YOU don't care"", ""They're cowards""]"
27	27	[('how little', -0.16825547814369202), ('##vent gods', -0.1742672510445118), ('all these years', -0.18505536019802094), ('in all these years', -0.18961937027052045), ('they in ##vent gods', -0.19008799991570413)]	['Those ears...those horrible ears', 'What a waste of money and time']
27	5	[('security guards', -0.577578715980053), ('be security guards', -0.5956091107800603), ('to be security guards', -0.6038335333578289)]	['Feel you pain. Stay strong', 'No kill, only hug']
27	27	[('a good 5 %', -0.24457482993602753), ('most corporate drones', -0.25359576381742954), ('run one', -0.25770045816898346), ('of most corporate drones', -0.25948429107666016), ('to operate', -0.26347950380295515)]	"[""The dense stuff isn't very accessible. :/"", ""WE'LL CALL IT A DRAW""]"
6	9	[('the intro', -0.0968363955616951), ('your ears', -0.11474645137786865), ('seems to', -0.12019733339548111), ('the out ##ro', -0.13290977478027344), ('hurt your ears', -0.13433202356100082)]	['bruh, in what way', 'What the fuck are you talking about']
27	22	[('20 years', -0.16528157144784927), ('to quit', -0.1690649800002575), ('for 20 years', -0.17981160804629326), ('time to quit', -0.18856753781437874), ('smoked for 20 years', -0.19470589607954025)]	['Thank you. I appreciate it', 'Those ears...those horrible ears']
27	11	[('eat pizza', -0.3138580545783043)]	['Those ears...those horrible ears', 'That was so disgusting. VWP']
0	15	[('of oblivious', -0.41192490607500076), ('a new level', -0.4286883808672428)]	"[""That sounds really cool! I'll be there"", ""I'm also happy you're still here!!""]"
15	8	[('make it', -0.1666821911931038), ('i asked', -0.17468644678592682), ('doing something', -0.17701217345893383), ('won ##t make it', -0.19153718976303935)]	['Expected that. Thanks for your valuable feedback', 'That was informative. Thank you']
0	15	[('sent her', -0.27042946219444275), ('this out ##lay', -0.28590261563658714), ('for this out ##lay', -0.298303484916687)]	['Happy New Year to you, too!', 'Thank you for sharing!']
4	24	[('a minute', -0.02120867371559143), ('this sub ##red ##dit', -0.021978631615638733), ('the skill and knowledge', -0.06865344941616058), ('very good', -0.07255376875400543)]	['Expected that. Thanks for your valuable feedback', 'That was informative. Thank you']
27	9	[('the entire', -0.18593008071184158), ('of the entire', -0.20371469110250473)]	['damn it, you beat me to it', 'That poor janitor']
15	0	[('the game', -0.46070969849824905), ('three quarters', -0.4695040434598923), ('of the game', -0.49386131949722767), ('the dedication', -0.4962620884180069), ('appreciate the dedication', -0.5160172963514924)]	"[""I'm also happy you're still here!!"", ""That sounds really cool! I'll be there""]"
27	10	[('work lo', -0.29721415787935257)]	['Wow, that was insane', 'damn it, you beat me to it']
1	8	"[('end with', -0.2276211827993393), ('crashed ""', -0.24110149592161179), ('the game', -0.24159430339932442), ('to end with', -0.24275967851281166), ('crashed "" lo', -0.25624645315110683)]"	['That was so disgusting. VWP', 'Wow, that was insane']
27	3	[('this year', -0.16475088149309158), ('a worse team', -0.1805218020454049)]	['Expected that. Thanks for your valuable feedback', 'Thank you. I appreciate it']
27	3	[('this person', -0.21623510122299194), ('with this person', -0.227149348706007)]	['DONT BE NEEDY. TALK TO OTHER GIRLS', 'Those ears...those horrible ears']
27	9	[('av ##g', -0.4159221462905407), ('was av ##g', -0.4394798558205366), ('mine was av ##g', -0.45079828053712845)]	['I was at that game!!', 'Get you some!!']
27	27	[('remind ##me', -0.34379822947084904), ('remind ##me ! 3', -0.3660433632321656)]	['Yep. Happy New Years!', 'Happy New Year to you, too!']
27	6	[('has a market', -0.2933913506567478), ('a market', -0.29438238963484764)]	"[""Nope. Don't need rewards at all"", 'Wow, that was insane']"
15	15	[('my profile', -0.6952906250953674), ('a link', -0.7128518782556057), ('to my profile', -0.7420972902327776)]	"[""That sounds really cool! I'll be there"", ""I'm also happy you're still here!!""]"
27	7	[('the way', -0.2333959862589836), ('all or nothing', -0.2352676223963499), ('you know', -0.23545441962778568), ('by the way', -0.24194396194070578), ('a little bit', -0.24342308286577463)]	"['This is a joke, right...?', ""Don't do that. Only villains do that""]"
27	13	"[('the chief', -0.2553969919681549), ('m the chief', -0.2568880319595337), ('what goes', -0.2640310935676098), ('external armor vest', -0.2645563017576933), (""' m the chief"", -0.27011135779321194)]"	['Expected that. Thanks for your valuable feedback', 'That was informative. Thank you']
3	27	[('a bid deal', -0.0524885356426239), ('on you', -0.07491853833198547), ('something else', -0.11899208277463913), ('something else on you', -0.126128688454628), ('is being ridiculous', -0.13571109622716904)]	['damn it, you beat me to it', 'This is a joke, right...?']
27	27	[('- 1999', -0.43544845283031464), ('1980 - 1999', -0.44760121777653694), ('the 1980 - 1999', -0.4641696698963642), (' current uniforms', -0.47533596865832806)]	"['Yeah, this seems weird to me, too', ""Nope. Don't need rewards at all""]"
0	0	[('##s adorable', -0.3342839404940605), ('that ##s adorable', -0.35481127351522446)]	['Youre fantastic. Thanks! How cute', 'That was so disgusting. VWP']
