predicted_labels	true_labels	lil_interpretations	gil_interpretations
2	2	[('is diabetes', -0.8160476833581924), ('What is diabetes', -0.8943507298827171)]	"['When is the Tulip Festival in Michigan ?', 'What are the current immigration laws in US ?', 'When was the Bill of Rights ratified ?', 'How can I stop or slow down aging ?', ""What is a `` node '' in computer terms ?"", 'Who created the character of Scrooge ?', 'What is the Home Rule Act ?', ""What 's the Fahrenheit equivalent of zero degrees centigrade ?"", 'What is the nickname of the Cleveland Indians ?', 'What was the longest war in U.S. history ?']"
5	5	[('President Kennedy', -0.5930536687374115)]	"['Where did Hillary Clinton graduate college ?', ""What 's the third month of the Gregorian calendar ?"", 'How long does James Bond like his eggs boiled ?', ""Who wrote ` The Pines of Rome ' ?"", 'When did the Dow first reach ?', 'Who played the title role in My Favorite Martian ?', 'What do you call a group of geese ?', 'What films featured the character Popeye Doyle ?', 'Who invented the fax machine ?', 'What kind of animals were in the Paleozoic era ?']"
0	0	[('TM J', -0.8737430274486542), ('is TM J', -0.8841078132390976), ('What is TM J', -0.8955169767141342)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What does caliente mean , in English ?', 'What is a fear of odors , body , ?', 'What does U.S.S.R. stand for ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'Which U.S. President is buried in Washington , D.C. ?']
1	1	[('is ya k milk', -0.25773465633392334), ('ya k milk', -0.4139266014099121)]	['How do you do a topic outline ?', 'What was the longest war in U.S. history ?', 'What is the population of Arcadia , Florida ?', 'Who owns the rights on a TV program ?', 'When was the Bill of Rights ratified ?', 'What is the population of Kansas ?', 'What type of food makes you fat ?', 'What does the name Gina mean ?', 'What is the population of the United States ?', 'Where in a tree does photosynthesis occur ?']
5	5	[('how er born', -0.5457097887992859), ('er born', -0.7058002948760986)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What is a fear of odors , body , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What does caliente mean , in English ?', 'What does U.S.S.R. stand for ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'Which U.S. President is buried in Washington , D.C. ?']
0	0	[('IS DN', -0.8597068637609482)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What does caliente mean , in English ?', 'What is a fear of odors , body , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What does U.S.S.R. stand for ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'Which U.S. President is buried in Washington , D.C. ?']
2	2	[('the sun', -0.8506050109863281)]	['What is the theory of equivalence states ?', 'When is the Sun closest to the Earth ?', 'How does an ion drive work ?', 'What is the temperature today ?', 'What is Toulmin logic ?', 'Who created the character of Scrooge ?', 'Where is the Isle of Man ?', 'What Cherokee Indian gave his name to a tree ?', 'What is the formula to calculate pi ?', 'What is the nature of learning ?']
5	5	[('between dollars and pounds', -0.2731485962867737), ('dollars and pounds', -0.42151767015457153)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What sound does Olympia , Washington , overlook ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'What is a fear of odors , body , ?', 'What college enlivens Hanover , New Hampshire ?', 'What prison is found in Ossining , New York ?', 'Who is John Macarthur , 1767-1834 ?']
5	5	[('Abraham Lincoln', -0.5688971877098083)]	['Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What prison is found in Ossining , New York ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'What college enlivens Hanover , New Hampshire ?', 'Who is John Macarthur , 1767-1834 ?', 'What TV show premiered on January 15 , 1981 ?', 'What dropped 1 , 313 feet in 1980 ?']
2	2	[]	['What is the theory of equivalence states ?', 'When is the Tulip Festival in Michigan ?', 'Who created the character of Scrooge ?', 'What is the formula to calculate pi ?', 'What is the function of RAM ?', 'What is the nature of learning ?', 'How do you clean an LCD monitor screen ?', 'How does an ion drive work ?', 'What are the living conditions in Cuba ?', 'What are the current immigration laws in US ?']
2	2	[('is mold', -0.8484291583299637), ('What is mold', -0.9131330400705338)]	"['When is the Tulip Festival in Michigan ?', 'What is the theory of equivalence states ?', 'What is the function of RAM ?', ""What is a `` node '' in computer terms ?"", ""What 's the Fahrenheit equivalent of zero degrees centigrade ?"", 'When was the Bill of Rights ratified ?', 'What is the English meaning of caliente ?', 'Who created the character of Scrooge ?', 'What are the current immigration laws in US ?', 'What is the Home Rule Act ?']"
5	5	[('was Mozart born', -0.4123111963272095)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What is a fear of odors , body , ?', 'What prison is found in Ossining , New York ?', 'What college enlivens Hanover , New Hampshire ?', 'Who is John Macarthur , 1767-1834 ?', 'Who became president of the U.S. in 1789 ?', 'What D.H. Lawrence novel was originally titled Tenderness ?']
1	1	[('of  frog s', -0.21786266565322876), (' frog s', -0.37611979246139526)]	['How do you do a topic outline ?', 'What type of food makes you fat ?', 'What was the longest war in U.S. history ?', 'When was the Bill of Rights ratified ?', 'What is the nickname of the Cleveland Indians ?', 'What is the population of the United States ?', 'What is the population of Arcadia , Florida ?', 'Who owns the rights on a TV program ?', 'What animal causes the biggest threat to humans ?', 'What does the name Gina mean ?']
1	1	"[(""William Penn ' s"", -0.31108230352401733)]"	"['How do you do a topic outline ?', ""What 's the most common street name in America ?"", 'Who owns the rights on a TV program ?', 'What was the longest war in U.S. history ?', 'What is the population of Arcadia , Florida ?', 'What does the name Gina mean ?', 'What type of bridge is the Golden Gate Bridge ?', 'What is the text of the Fifth Amendment ?', 'How long is the Coney Island boardwalk ?', 'Where in a tree does photosynthesis occur ?']"
2	5	[('mel ting', -0.5325256288051605), ('of gold', -0.538050465285778)]	"[""What 's the Fahrenheit equivalent of zero degrees centigrade ?"", 'When is the Tulip Festival in Michigan ?', 'What is the population of Arcadia , Florida ?', 'How long is the Coney Island boardwalk ?', 'What is the speed of the Mississippi River ?', 'What is the speed of the Mississippi River ?', 'What is the speed of the Mississippi River ?', 'What is the English meaning of caliente ?', 'How do you get a pointsettia to turn red ?', 'What are the current immigration laws in US ?']"
4	4	[('the White House', -0.8315861970186234), ('of the White House', -0.9041078016161919)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What college enlivens Hanover , New Hampshire ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What prison is found in Ossining , New York ?', 'What does caliente mean , in English ?', 'What bay sparkles next to Miami , Florida ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What river flows through Vienna , Budapest and Belgrade ?', 'In what city does Maurizio Pellegrin now live ?']
2	2	[('sem o lina', -0.8922591358423233), ('is sem o lina', -0.941923227161169)]	['What is the theory of equivalence states ?', 'How does an ion drive work ?', 'Who created the character of Scrooge ?', 'How do you clean an LCD monitor screen ?', 'What is the nature of learning ?', 'When is the Tulip Festival in Michigan ?', 'How do microwaves work ?', 'What are the living conditions in Cuba ?', 'What is the function of RAM ?', 'What is the temperature today ?']
1	1	[('Mel ba sauce', -0.43098223209381104), ('made from', -0.5640378296375275), ('Mel ba', -0.6108214557170868)]	['What type of food makes you fat ?', 'How do you do a topic outline ?', 'Who owns the rights on a TV program ?', 'What is the population of Arcadia , Florida ?', 'Where in a tree does photosynthesis occur ?', 'What is the largest shopping mall in the world ?', 'What is the population of Kansas ?', 'What is the population of the United States ?', 'What is the nickname of the Cleveland Indians ?', 'How does marijuana lead to other drugs ?']
2	2	[('Ur sa Major', -0.9072121232748032), ('is Ur sa Major', -0.947641171514988)]	['What is the theory of equivalence states ?', 'What is the nature of learning ?', 'Who created the character of Scrooge ?', 'How do you clean an LCD monitor screen ?', 'How does an ion drive work ?', 'What are the living conditions in Cuba ?', 'What is the function of RAM ?', 'What is the formula to calculate pi ?', 'What does it take to become a lawyer ?', 'When is the Tulip Festival in Michigan ?']
5	5	[('in the human body', -0.23007023334503174), ('the human body', -0.3693220019340515), ('of water content', -0.3763399124145508), ('water content', -0.5596867501735687)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What meter was invented by C.C. Magee in 1935 ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'What sound does Olympia , Washington , overlook ?', 'What is a fear of odors , body , ?', 'Who is John Macarthur , 1767-1834 ?', 'What prison is found in Ossining , New York ?', 'How many furlongs are there in a mile-and-a-quarter recetrack ?']
5	5	[('does water we igh', -0.26165902614593506), ('we igh', -0.5486493408679962)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What sound does Olympia , Washington , overlook ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What is a fear of odors , body , ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'What does U.S.S.R. stand for ?', 'Which U.S. President is buried in Washington , D.C. ?']
5	5	[('Wind sor', -0.539794534444809)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What is a fear of odors , body , ?', 'Where is the actress , Marion Davies , buried ?', 'What college enlivens Hanover , New Hampshire ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'What prison is found in Ossining , New York ?']
3	3	[]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What is a fear of odors , body , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What does caliente mean , in English ?', 'What does U.S.S.R. stand for ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'What are Cobol , Fortran , and Pascal ?']
5	5	[('the population', -0.5617617070674896), ('of Australia', -0.5731307566165924)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What sound does Olympia , Washington , overlook ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What is a fear of odors , body , ?', 'Where is the actress , Marion Davies , buried ?', 'What college enlivens Hanover , New Hampshire ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'What prison is found in Ossining , New York ?']
